Chemical_Shift_parts_per_million,BSLE_0004-solid,BSLE_0003-solid,BSLE_0008-solid,BSLE_0010-solid,BSLE_0001-solid,BSLE_0013-solid,BSLE_0017-solid,BSLE_0057-solid,BSLE_0066-solid,BSLE_0070-solid,BSLE_0014-solid,BSLE_0024-solid,BSLE_0028-solid,BSLE_0034-solid,BSLE_0018-solid,BSLE_0044-solid,BSLE_0042-solid,BSLE_0030-solid,BSLE_0063-solid,BSLE_0019-solid,BSLE_0046-solid
201.5497,0.4763,1.3365,0.3529,2.2219,0.2367,0.3,0.9,0.3504,1.5995,1.4285,0.1802,0.9451,0.7662,1.382,0.2264,0.5354,0.9835,0.8988,2.049,0.7923,0.2745
201.6104,0.6268,1.3341,0.394,2.2118,0.2187,0.2954,0.8738,0.3797,1.6363,1.4608,0.159,0.9732,0.76,1.3628,0.3015,0.4991,1.0101,0.9036,2.0003,0.8294,0.2736
201.6711,0.7995,1.3245,0.405,2.2111,0.2189,0.2747,0.8405,0.3947,1.68,1.4996,0.1361,1.006,0.7578,1.3285,0.3847,0.4588,1.037,0.918,1.9519,0.8709,0.2775
201.7317,0.9483,1.3168,0.4028,2.2305,0.2461,0.2496,0.8119,0.3911,1.7114,1.5397,0.1116,1.0347,0.7551,1.2841,0.4591,0.4302,1.0635,0.9335,1.9169,0.9162,0.2885
201.7924,1.0371,1.3073,0.4107,2.2738,0.3021,0.2334,0.8039,0.3763,1.7142,1.5679,0.091,1.0558,0.7492,1.2361,0.5168,0.4207,1.0943,0.9366,1.9045,0.9627,0.305
201.853,1.0555,1.2837,0.4424,2.3354,0.3771,0.2351,0.826,0.3661,1.6844,1.5726,0.0807,1.0733,0.7425,1.1927,0.5626,0.4242,1.1331,0.9162,1.9137,1.0019,0.3232
201.9137,1.0196,1.2376,0.4931,2.4024,0.4515,0.2565,0.8745,0.3752,1.635,1.5508,0.0822,1.0947,0.7423,1.1654,0.6056,0.4252,1.1773,0.8702,1.9316,1.0226,0.3405
201.9744,0.9599,1.1757,0.5418,2.4597,0.5044,0.2918,0.9327,0.4085,1.5907,1.5089,0.0901,1.1234,0.7564,1.1667,0.6483,0.408,1.2172,0.8079,1.9394,1.0212,0.3583
202.035,0.9036,1.1184,0.564,2.4947,0.5237,0.3301,0.9791,0.458,1.5753,1.4582,0.0951,1.1534,0.7875,1.2033,0.6841,0.3666,1.2413,0.7455,1.9227,1.0081,0.3829
202.0957,0.8626,1.0861,0.5469,2.4989,0.5119,0.3599,0.9989,0.5076,1.5986,1.4075,0.0903,1.1715,0.8314,1.2693,0.7058,0.3084,1.2444,0.6968,1.8812,1.0019,0.4226
202.1564,0.8332,1.0861,0.498,2.4686,0.4836,0.3718,0.9912,0.5429,1.6502,1.361,0.0759,1.1666,0.8782,1.3472,0.7158,0.2508,1.2307,0.6664,1.8308,1.0148,0.4819
202.217,0.8049,1.1084,0.4408,2.4047,0.4575,0.3604,0.9684,0.5594,1.7045,1.3204,0.0593,1.1383,0.9176,1.416,0.7266,0.213,1.2119,0.6481,1.7961,1.0415,0.5569
202.2777,0.7702,1.1345,0.4027,2.3146,0.4477,0.3254,0.9483,0.5649,1.7347,1.2897,0.0496,1.0999,0.9424,1.4612,0.7482,0.2068,1.2009,0.6304,1.7967,1.0641,0.6342
202.3383,0.7298,1.1505,0.4001,2.2135,0.459,0.2716,0.9441,0.5739,1.7279,1.2771,0.0513,1.0714,0.9506,1.4796,0.7752,0.2322,1.2048,0.6053,1.8357,1.0677,0.6965
202.399,0.6893,1.1547,0.4316,2.1245,0.4884,0.209,0.9581,0.5994,1.6908,1.2918,0.0609,1.068,0.9435,1.4753,0.7847,0.2783,1.222,0.5741,1.8973,1.0534,0.7304
202.4597,0.6536,1.1547,0.4809,2.0732,0.5297,0.1511,0.9825,0.6455,1.645,1.3374,0.0693,1.091,0.9242,1.4543,0.7512,0.3286,1.245,0.5479,1.9547,1.0364,0.7331
202.5203,0.6232,1.1574,0.5267,2.0782,0.5769,0.1115,1.0063,0.7051,1.6138,1.4067,0.0691,1.1279,0.8965,1.4232,0.667,0.3677,1.2645,0.5415,1.9833,1.0319,0.7144
202.581,0.5954,1.1615,0.5537,2.1418,0.6251,0.0982,1.0228,0.7624,1.6099,1.4828,0.0594,1.1614,0.8653,1.3917,0.5525,0.3865,1.2744,0.5653,1.973,1.0436,0.691
202.6417,0.57,1.1582,0.5573,2.246,0.6683,0.1103,1.0334,0.7994,1.631,1.5456,0.0473,1.1797,0.8373,1.3728,0.4475,0.3852,1.2726,0.619,1.9312,1.0627,0.6784
202.7023,0.5523,1.1397,0.5423,2.3575,0.6987,0.1377,1.0459,0.8017,1.6657,1.5805,0.0423,1.1829,0.8196,1.3763,0.3887,0.3715,1.2599,0.6913,1.8765,1.0774,0.684
202.763,0.5517,1.1076,0.5166,2.441,0.7091,0.1669,1.0683,0.7645,1.7037,1.5845,0.0498,1.1796,0.8169,1.4001,0.3898,0.3564,1.2377,0.7649,1.8286,1.0796,0.7052
202.8236,0.5755,1.0737,0.4869,2.4745,0.6975,0.1881,1.1032,0.6939,1.7432,1.566,0.0672,1.1786,0.829,1.4284,0.4378,0.3492,1.2069,0.8237,1.7986,1.0657,0.7337
202.8843,0.6223,1.0519,0.4569,2.4589,0.6707,0.2007,1.1461,0.6063,1.7901,1.5388,0.0858,1.1824,0.8506,1.4419,0.5046,0.3535,1.1681,0.8581,1.787,1.0332,0.7623
202.945,0.6804,1.0482,0.4294,2.4165,0.6419,0.2122,1.1879,0.5232,1.8503,1.5157,0.0965,1.1867,0.8741,1.4323,0.5652,0.367,1.1232,0.8681,1.7872,0.982,0.7886
203.0056,0.7318,1.0568,0.4085,2.38,0.6254,0.2309,1.2214,0.463,1.9209,1.5032,0.0963,1.1861,0.8939,1.41,0.6066,0.3833,1.0754,0.8604,1.7925,0.9186,0.8148
203.0663,0.7602,1.065,0.3992,2.3763,0.6282,0.2583,1.2451,0.4342,1.9879,1.5006,0.0897,1.181,0.9099,1.3951,0.6263,0.3968,1.0296,0.8453,1.8012,0.8591,0.8427
203.127,0.7575,1.063,0.4047,2.4156,0.6462,0.2857,1.2635,0.4317,2.0316,1.5026,0.0862,1.1783,0.9268,1.4008,0.6259,0.4057,0.9911,0.8322,1.8174,0.822,0.87
203.1876,0.7259,1.0497,0.4237,2.4895,0.6676,0.2999,1.2828,0.4401,2.0378,1.5026,0.0938,1.1876,0.9512,1.4232,0.6078,0.4123,0.9647,0.8265,1.8473,0.818,0.8887
203.2483,0.6749,1.0309,0.4503,2.5788,0.6801,0.2926,1.3049,0.4439,2.006,1.4956,0.1157,1.2133,0.9871,1.4455,0.5782,0.4206,0.9528,0.8288,1.895,0.8434,0.8895
203.3089,0.6164,1.0139,0.4771,2.6653,0.6794,0.2684,1.3251,0.4371,1.951,1.4798,0.1492,1.2518,1.0338,1.4548,0.5478,0.4324,0.9555,0.8363,1.9588,0.8838,0.8673
203.3696,0.56,1.003,0.5007,2.7398,0.6713,0.2438,1.3338,0.4275,1.8949,1.457,0.1887,1.2941,1.0864,1.4522,0.5276,0.446,0.9697,0.8442,2.0306,0.9228,0.825
203.4303,0.5122,1.0001,0.5234,2.803,0.6673,0.2363,1.3228,0.4326,1.8564,1.431,0.2288,1.3327,1.1389,1.4507,0.5204,0.4566,0.9901,0.8486,2.0984,0.9495,0.7725
203.4909,0.4761,1.0069,0.5525,2.8599,0.6766,0.2525,1.2927,0.4668,1.843,1.4059,0.2652,1.3664,1.1864,1.4608,0.5189,0.4598,1.0113,0.8479,2.1504,0.9598,0.7212
203.5516,0.4527,1.0246,0.5941,2.9131,0.6998,0.282,1.2543,0.531,1.8501,1.3831,0.294,1.3996,1.2262,1.4803,0.5137,0.4545,1.0291,0.8428,2.1791,0.9556,0.6787
203.6123,0.4406,1.0509,0.6485,2.9594,0.7282,0.3031,1.2245,0.6084,1.8667,1.3599,0.3106,1.4366,1.2566,1.4962,0.5061,0.4438,1.0429,0.8356,2.1845,0.9445,0.6448
203.6729,0.4358,1.0793,0.7084,2.9926,0.7491,0.297,1.2172,0.6722,1.883,1.3306,0.3101,1.476,1.2761,1.4979,0.5116,0.4335,1.0545,0.8291,2.1749,0.9392,0.6139
203.7336,0.4325,1.101,0.763,3.0085,0.7529,0.2606,1.2348,0.6997,1.8951,1.2893,0.2892,1.5102,1.2836,1.4863,0.5488,0.4287,1.0661,0.8261,2.1636,0.9533,0.5795
203.7942,0.4248,1.1111,0.8046,3.0088,0.7375,0.2092,1.2653,0.6842,1.9044,1.2354,0.2494,1.5313,1.2793,1.4743,0.6203,0.4326,1.0781,0.8296,2.1645,0.9914,0.5399
203.8549,0.4087,1.1107,0.8337,3.0009,0.7075,0.166,1.2884,0.6371,1.9141,1.176,0.1968,1.5381,1.2661,1.4756,0.7045,0.4452,1.0881,0.8429,2.1856,1.0433,0.4993
203.9156,0.3844,1.1049,0.8584,2.9924,0.6707,0.1476,1.2865,0.5809,1.9253,1.1252,0.1405,1.5385,1.2483,1.4952,0.766,0.4639,1.0929,0.8694,2.2249,1.0887,0.4667
203.9762,0.3561,1.0986,0.8891,2.9872,0.633,0.1529,1.2539,0.5358,1.936,1.0985,0.0879,1.5438,1.2299,1.5268,0.7791,0.4843,1.0913,0.9105,2.271,1.1111,0.4506
204.0369,0.3314,1.0934,0.9295,2.9832,0.5975,0.1669,1.1998,0.5118,1.942,1.1057,0.0429,1.5606,1.2127,1.5578,0.7458,0.5008,1.0867,0.9629,2.3071,1.1096,0.4547
204.0976,0.3204,1.0906,0.9726,2.9755,0.5656,0.172,1.1425,0.5086,1.9403,1.1465,0.0052,1.5835,1.1962,1.5755,0.6928,0.508,1.0857,1.0181,2.3192,1.0982,0.4764
204.1582,0.3341,1.0944,1.0021,2.9607,0.5387,0.1625,1.0985,0.5221,1.9299,1.21,0,1.5976,1.1796,1.5724,0.6524,0.5029,1.095,1.0637,2.302,1.0927,0.5075
204.2189,0.3822,1.111,1.0014,2.9396,0.5195,0.1475,1.0747,0.5518,1.9126,1.2791,0,1.5875,1.1642,1.5491,0.641,0.488,1.1164,1.0883,2.2615,1.0979,0.5386
204.2795,0.4691,1.1443,0.9636,2.9159,0.5105,0.1428,1.0671,0.601,1.8918,1.3376,0,1.5475,1.1544,1.515,0.6527,0.4718,1.1457,1.0865,2.2123,1.1049,0.5622
204.3402,0.5892,1.1905,0.8977,2.8932,0.5129,0.1566,1.0672,0.6708,1.8713,1.375,0,1.4857,1.1557,1.4867,0.6695,0.4654,1.1737,1.0616,2.1707,1.1018,0.5752
204.4009,0.7241,1.2394,0.8274,2.8727,0.5251,0.1813,1.0701,0.7529,1.8546,1.3888,0,1.4189,1.1706,1.4802,0.6776,0.4774,1.1917,1.0243,2.1487,1.0844,0.5791
204.4615,0.8451,1.2801,0.7816,2.854,0.5443,0.197,1.0794,0.8286,1.8444,1.3828,0,1.362,1.1962,1.5009,0.6762,0.5075,1.195,0.9876,2.1495,1.06,0.5781
204.5222,0.9221,1.3069,0.7827,2.838,0.5669,0.1857,1.1035,0.8758,1.8406,1.3651,0,1.3205,1.2248,1.5382,0.6732,0.5454,1.1839,0.961,2.1679,1.0395,0.5766
204.5829,0.9355,1.3204,0.8364,2.8285,0.5894,0.1457,1.1472,0.8818,1.8401,1.3456,0,1.2899,1.2477,1.5721,0.6734,0.5765,1.1619,0.9475,2.1937,1.0279,0.5766
204.6435,0.8857,1.3226,0.9294,2.8307,0.6066,0.0951,1.2055,0.8516,1.8366,1.3344,0,1.2626,1.2604,1.5871,0.6716,0.5904,1.1318,0.9446,2.2161,1.0223,0.5762
204.7042,0.7945,1.313,1.0345,2.8458,0.6117,0.0619,1.2629,0.8054,1.8234,1.3396,0,1.2348,1.2645,1.5833,0.6553,0.5876,1.095,0.9479,2.2282,1.0171,0.5701
204.7648,0.6962,1.2887,1.1214,2.8676,0.5977,0.0672,1.3024,0.7669,1.7974,1.3654,0,1.21,1.2658,1.574,0.6155,0.5789,1.053,0.9552,2.228,1.0115,0.5507
204.8255,0.6233,1.2495,1.1683,2.8841,0.5618,0.1124,1.3159,0.7485,1.7624,1.4091,0,1.1938,1.2693,1.5725,0.5565,0.5771,1.0099,0.9672,2.2181,1.0102,0.5107
204.8862,0.5932,1.2009,1.1693,2.8851,0.5104,0.1808,1.3113,0.7447,1.7295,1.4613,0,1.1872,1.2746,1.58,0.4954,0.5871,0.9732,0.9853,2.2036,1.0175,0.4451
204.9468,0.6042,1.1527,1.135,2.8703,0.4598,0.249,1.3091,0.7376,1.7133,1.5083,0.0285,1.1832,1.2757,1.5859,0.453,0.6008,0.9508,1.0095,2.1888,1.0312,0.3539
205.0075,0.6395,1.1149,1.0863,2.8531,0.4305,0.3023,1.3312,0.7116,1.7251,1.5375,0.0728,1.1702,1.2643,1.5799,0.4396,0.6021,0.9467,1.0371,2.1756,1.0419,0.2427
205.0682,0.6778,1.0922,1.045,2.8543,0.4378,0.3412,1.3883,0.6662,1.7676,1.5435,0.1015,1.1396,1.2358,1.5629,0.4496,0.579,0.9575,1.0643,2.1627,1.0397,0.1225
205.1288,0.7025,1.0851,1.0245,2.8895,0.482,0.3766,1.4733,0.6187,1.8327,1.5303,0.1177,1.0929,1.1935,1.5484,0.4666,0.5336,0.9736,1.0898,2.1473,1.0226,0.0076
205.1895,0.7052,1.0921,1.0261,2.9585,0.547,0.4173,1.5654,0.5938,1.9044,1.5102,0.1279,1.0408,1.1475,1.5523,0.4762,0.483,0.9839,1.1162,2.128,0.9998,0
205.2501,0.6844,1.1124,1.0408,3.0428,0.6062,0.4607,1.6408,0.6083,1.9664,1.4983,0.1377,0.9973,1.11,1.5822,0.4771,0.4496,0.9819,1.148,2.1068,0.9865,0
205.3108,0.6426,1.1447,1.057,3.1154,0.6363,0.4928,1.6839,0.6601,2.0078,1.5056,0.149,0.9708,1.0893,1.6328,0.4806,0.4472,0.9686,1.1883,2.0891,0.9949,0
205.3715,0.5853,1.1853,1.0676,3.1554,0.6285,0.4987,1.6923,0.7297,2.0276,1.5349,0.16,0.9609,1.0864,1.6903,0.4993,0.4728,0.9502,1.2346,2.0814,1.0279,0
205.4321,0.5233,1.2264,1.0739,3.1592,0.5923,0.4739,1.6738,0.7926,2.0339,1.5798,0.1673,0.961,1.0954,1.7398,0.5353,0.5098,0.9336,1.2795,2.0868,1.0785,0
205.4928,0.4737,1.2582,1.0824,3.1405,0.5496,0.4285,1.6382,0.8335,2.0393,1.6276,0.168,0.9658,1.1079,1.7699,0.5762,0.5412,0.9224,1.314,2.1028,1.1351,0
205.5535,0.4572,1.2726,1.098,3.1198,0.5219,0.3817,1.5907,0.8536,2.0555,1.6651,0.1623,0.9759,1.1171,1.7763,0.6024,0.5624,0.9172,1.3333,2.1213,1.1857,0.0183
205.6141,0.4887,1.2664,1.1177,3.1111,0.5203,0.3496,1.5312,0.8659,2.088,1.6829,0.1528,0.9973,1.1208,1.7634,0.6011,0.5841,0.9182,1.3386,2.1322,1.2207,0.0984
205.6748,0.5667,1.2428,1.1295,3.1153,0.542,0.3369,1.458,0.8835,2.1348,1.6793,0.1442,1.0352,1.1208,1.744,0.5742,0.6237,0.9284,1.3364,2.1284,1.2327,0.1835
205.7354,0.6682,1.2112,1.1193,3.1223,0.5751,0.3359,1.3739,0.91,2.1866,1.6598,0.1405,1.0895,1.1203,1.7352,0.5374,0.6899,0.9523,1.3327,2.1092,1.2182,0.2709
205.7961,0.7543,1.1847,1.0809,3.1221,0.6078,0.3362,1.2881,0.9375,2.2313,1.6336,0.1439,1.1529,1.1219,1.7493,0.5103,0.774,0.9916,1.3288,2.0801,1.1809,0.3534
205.8568,0.7858,1.1754,1.0236,3.1121,0.6349,0.3339,1.2142,0.9545,2.2577,1.609,0.1526,1.2162,1.1256,1.7862,0.5072,0.8522,1.0407,1.3202,2.0499,1.1333,0.42
205.9174,0.7422,1.1881,0.9702,3.0992,0.6584,0.3364,1.1647,0.9551,2.2608,1.5885,0.1617,1.273,1.1293,1.8332,0.5313,0.9002,1.0861,1.3004,2.0263,1.0926,0.4605
205.9781,0.6334,1.2147,0.9474,3.093,0.6831,0.3566,1.1462,0.9442,2.2429,1.5683,0.1649,1.322,1.1304,1.8735,0.5758,0.9077,1.1126,1.2672,2.0138,1.072,0.4721
206.0388,0.4979,1.2365,0.9716,3.0985,0.7107,0.4021,1.1576,0.9332,2.2126,1.5405,0.1584,1.364,1.1277,1.8963,0.6269,0.8849,1.112,1.2259,2.0143,1.0729,0.4643
206.0994,0.3865,1.2342,1.0404,3.1124,0.7374,0.4663,1.1917,0.9311,2.1802,1.4997,0.1439,1.3963,1.1221,1.9012,0.6682,0.855,1.0892,1.188,2.0284,1.0835,0.4572
206.1601,0.3396,1.2009,1.1328,3.1277,0.7565,0.5284,1.2384,0.937,2.153,1.4487,0.1288,1.4111,1.1172,1.894,0.6854,0.8393,1.0602,1.1654,2.0561,1.0872,0.4727
206.2207,0.3696,1.1477,1.2202,3.1404,0.7627,0.5632,1.2876,0.9407,2.1317,1.399,0.1236,1.4003,1.1181,1.8805,0.6718,0.8455,1.0436,1.1634,2.0962,1.0739,0.5225
206.2814,0.457,1.0969,1.2786,3.1534,0.756,0.5537,1.3303,0.9299,2.111,1.3663,0.1357,1.3629,1.1293,1.8625,0.6318,0.8656,1.0499,1.1777,2.1445,1.0468,0.6004
206.3421,0.5608,1.0659,1.2973,3.1742,0.7413,0.5009,1.3602,0.8994,2.0833,1.361,0.1649,1.3109,1.152,1.8395,0.5801,0.8849,1.0754,1.1966,2.1928,1.0192,0.6821
206.4027,0.6394,1.0555,1.2788,3.2077,0.7256,0.4228,1.3749,0.8544,2.0438,1.381,0.2018,1.2657,1.1825,1.8127,0.536,0.8925,1.1061,1.2068,2.2321,1.0062,0.7359
206.4634,0.6684,1.0512,1.2321,3.2513,0.7131,0.3459,1.3775,0.8061,1.9937,1.4103,0.2328,1.2475,1.2129,1.7853,0.5151,0.8873,1.127,1.1999,2.2561,1.015,0.7373
206.5241,0.6485,1.0381,1.1668,3.295,0.7041,0.2924,1.376,0.7636,1.9406,1.4274,0.2474,1.2625,1.2337,1.7606,0.5235,0.8742,1.1323,1.1754,2.2656,1.0423,0.6811
206.5847,0.5995,1.0154,1.0914,3.3271,0.6949,0.2712,1.3804,0.7273,1.8952,1.417,0.244,1.2975,1.2386,1.7398,0.5572,0.8559,1.1276,1.1397,2.2682,1.0774,0.5842
206.6454,0.5446,0.9975,1.0157,3.3409,0.6815,0.2769,1.3973,0.6902,1.8667,1.3801,0.2302,1.3257,1.2276,1.7224,0.6055,0.8283,1.1256,1.1026,2.2746,1.1101,0.4778
206.706,0.495,1.0017,0.9537,3.3364,0.6624,0.2961,1.4263,0.6448,1.8598,1.3345,0.2181,1.3222,1.2073,1.7073,0.6549,0.7835,1.1358,1.0725,2.2929,1.1362,0.394
206.7667,0.4437,1.0323,0.9213,3.3167,0.6398,0.3162,1.4588,0.5907,1.8734,1.306,0.216,1.2774,1.1872,1.6953,0.694,0.7186,1.1578,1.0552,2.3251,1.1588,0.3532
206.8274,0.3723,1.0755,0.9283,3.2834,0.6187,0.3315,1.4826,0.5362,1.9016,1.3139,0.2235,1.2024,1.175,1.6883,0.7158,0.6434,1.1817,1.0521,2.3666,1.1842,0.3584
206.888,0.2667,1.1101,0.9711,3.2349,0.6052,0.3445,1.4885,0.4931,1.9364,1.3609,0.2329,1.122,1.1731,1.6888,0.7211,0.5794,1.1947,1.0621,2.4099,1.2154,0.398
206.9487,0.1315,1.1237,1.0302,3.1718,0.6035,0.3602,1.4758,0.4678,1.9692,1.4323,0.2346,1.0599,1.1784,1.6982,0.7171,0.5503,1.1896,1.0814,2.4487,1.2482,0.4535
207.0094,0,1.1196,1.0788,3.1028,0.614,0.381,1.4534,0.4564,1.9938,1.505,0.2243,1.0265,1.1859,1.7154,0.7121,0.5687,1.169,1.1055,2.4786,1.2733,0.5087
207.07,0,1.1106,1.0964,3.0474,0.6327,0.4021,1.4353,0.4488,2.008,1.5608,0.2057,1.0168,1.1938,1.736,0.71,0.6295,1.1427,1.1299,2.4968,1.2825,0.5547
207.1307,0,1.1049,1.0797,3.0289,0.6523,0.4134,1.4336,0.4367,2.0147,1.5949,0.1877,1.0171,1.2047,1.7529,0.7078,0.712,1.1208,1.1522,2.4998,1.2747,0.5902
207.1913,0,1.0983,1.0443,3.0628,0.6653,0.4055,1.4533,0.4222,2.0218,1.6155,0.1782,1.0172,1.2238,1.7598,0.7027,0.7916,1.1069,1.173,2.4838,1.2564,0.619
207.252,0.1176,1.0799,1.0135,3.1467,0.6675,0.3761,1.4904,0.4175,2.0396,1.6357,0.1786,1.0171,1.2538,1.7563,0.6998,0.8512,1.0967,1.1943,2.4478,1.2373,0.6464
207.3127,0.3167,1.0447,1.0038,3.2599,0.6607,0.3334,1.5349,0.4368,2.0765,1.6642,0.1837,1.0263,1.2903,1.7498,0.7123,0.8867,1.0827,1.2174,2.3974,1.2228,0.677
207.3733,0.5178,1.0018,1.0154,3.3729,0.6525,0.2927,1.5745,0.4844,2.1348,1.7001,0.1853,1.0548,1.322,1.7521,0.749,0.9046,1.0602,1.2402,2.3451,1.2119,0.7134
207.434,0.6916,0.9705,1.0337,3.4614,0.6516,0.2692,1.5992,0.5488,2.2087,1.7354,0.1782,1.1045,1.335,1.7727,0.7986,0.9143,1.0317,1.2562,2.3063,1.1989,0.7554
207.4946,0.8279,0.9674,1.0406,3.5158,0.6626,0.269,1.6026,0.607,2.2868,1.7617,0.1637,1.1658,1.3205,1.8107,0.8294,0.9221,1.0059,1.2575,2.2916,1.179,0.8003
207.5553,0.93,0.9966,1.0275,3.5399,0.6817,0.2861,1.5829,0.6373,2.3561,1.7762,0.1478,1.2227,1.28,1.854,0.8088,0.9293,0.9924,1.2397,2.3009,1.1511,0.8421
207.616,1.0041,1.0482,0.9997,3.5426,0.6985,0.3054,1.543,0.6316,2.4072,1.7815,0.1376,1.2613,1.2249,1.8854,0.7315,0.936,0.9958,1.2057,2.3229,1.1184,0.8741
207.6766,1.0507,1.1078,0.9711,3.5291,0.7018,0.3113,1.4902,0.5996,2.4367,1.7821,0.137,1.278,1.1719,1.8913,0.63,0.9434,1.0133,1.1655,2.3415,1.0853,0.8904
207.7373,1.0653,1.1651,0.9543,3.4989,0.6878,0.2962,1.4355,0.5615,2.446,1.7779,0.1456,1.2805,1.1348,1.8693,0.5549,0.9548,1.036,1.1323,2.3448,1.0544,0.8894
207.798,1.0452,1.2178,0.953,3.4514,0.6642,0.2647,1.3904,0.5346,2.4383,1.7628,0.16,1.2832,1.1194,1.8293,0.539,0.9717,1.0546,1.115,2.3313,1.0254,0.8749
207.8586,0.9965,1.266,0.9631,3.3927,0.6473,0.23,1.3635,0.5233,2.416,1.7278,0.177,1.2985,1.1226,1.7864,0.5754,0.991,1.0641,1.1142,2.3092,0.9959,0.8559
207.9193,0.9342,1.3064,0.9809,3.3369,0.6533,0.2063,1.3564,0.5184,2.3805,1.6674,0.1949,1.3305,1.1359,1.7519,0.6299,1.0037,1.0663,1.1217,2.2896,0.9644,0.8429
207.9799,0.8745,1.3301,1.0088,3.2998,0.6887,0.2021,1.364,0.5068,2.3333,1.5843,0.2122,1.3735,1.1508,1.7264,0.6727,0.9994,1.0674,1.1264,2.2787,0.933,0.8437
208.0406,0.8241,1.3273,1.0551,3.2878,0.7462,0.2185,1.3768,0.483,2.2774,1.4901,0.2263,1.4147,1.1619,1.7007,0.7024,0.972,1.074,1.1211,2.2741,0.9078,0.8604
208.1013,0.7753,1.2951,1.1248,3.2933,0.8083,0.2519,1.3864,0.4542,2.2177,1.4003,0.2327,1.4407,1.1674,1.6644,0.7374,0.9237,1.0881,1.1067,2.2673,0.8963,0.8882
208.1619,0.7115,1.2416,1.2104,3.2979,0.8575,0.2999,1.3892,0.4357,2.1585,1.3281,0.2269,1.4427,1.1676,1.6162,0.7889,0.8648,1.1053,1.0911,2.251,0.9034,0.9182
208.2226,0.619,1.1836,1.2895,3.2849,0.885,0.3627,1.387,0.4399,2.103,1.2798,0.2074,1.4192,1.1636,1.5663,0.842,0.8095,1.1161,1.0837,2.225,0.9279,0.9418
208.2833,0.4981,1.1387,1.3338,3.2501,0.8947,0.4407,1.3832,0.467,2.0527,1.2544,0.1775,1.3764,1.1565,1.5288,0.8667,0.7698,1.1111,1.0895,2.1968,0.9633,0.9544
208.3439,0.3659,1.117,1.3243,3.2041,0.8981,0.5287,1.3795,0.5048,2.0097,1.2477,0.1451,1.3256,1.1487,1.5098,0.8468,0.7509,1.0856,1.1058,2.1772,1.0022,0.9578
208.4046,0.2469,1.1179,1.2635,3.1651,0.9066,0.613,1.374,0.5363,1.979,1.2557,0.1186,1.2794,1.1438,1.5012,0.7974,0.7503,1.0427,1.1243,2.1735,1.0389,0.9591
208.4652,0.1605,1.1327,1.175,3.1463,0.9245,0.6733,1.3627,0.5512,1.9675,1.2766,0.103,1.2475,1.1454,1.4876,0.754,0.7598,0.9927,1.136,2.1853,1.0701,0.9678
208.5259,0.1114,1.1514,1.0921,3.1479,0.9483,0.6918,1.3441,0.5519,1.981,1.3102,0.0977,1.2331,1.1541,1.4611,0.743,0.7694,0.9488,1.1352,2.2049,1.0934,0.9908
208.5866,0.0912,1.1675,1.0404,3.1589,0.9712,0.6629,1.3217,0.5503,2.0191,1.3547,0.097,1.2321,1.1658,1.4288,0.7637,0.7712,0.9213,1.1213,2.2225,1.1063,1.0302
208.6472,0.088,1.1792,1.0273,3.1668,0.9879,0.5972,1.3031,0.559,2.0724,1.4057,0.0943,1.2349,1.1722,1.4088,0.7943,0.7628,0.9141,1.0976,2.2307,1.1087,1.0812
208.7079,0.0967,1.1863,1.0421,3.1664,0.9977,0.5182,1.2957,0.5826,2.1249,1.4557,0.0853,1.2305,1.1645,1.4155,0.8134,0.7485,0.923,1.0684,2.2279,1.1039,1.1341
208.7686,0.1226,1.1874,1.0674,3.1624,1.0016,0.4524,1.3018,0.6156,2.1602,1.4972,0.0707,1.2121,1.1381,1.4503,0.8147,0.7379,0.9389,1.0374,2.2172,1.0972,1.176
208.8292,0.1759,1.1804,1.0908,3.1642,0.9998,0.4179,1.3169,0.6476,2.168,1.5248,0.0548,1.1806,1.0958,1.5034,0.8024,0.7419,0.952,1.0076,2.2038,1.0915,1.1944
208.8899,0.2611,1.1666,1.1114,3.1776,0.9901,0.4195,1.3316,0.6707,2.1485,1.5373,0.0429,1.1443,1.0469,1.5631,0.7784,0.768,0.9561,0.9821,2.1919,1.0861,1.1795
208.9505,0.3698,1.1532,1.1366,3.2013,0.9708,0.4493,1.3372,0.684,2.11,1.5363,0.0379,1.1158,1.003,1.6232,0.7365,0.8158,0.95,0.9643,2.183,1.0788,1.1265
209.0112,0.483,1.1514,1.1737,3.2301,0.9454,0.4939,1.3294,0.6908,2.0646,1.525,0.0388,1.106,0.9729,1.6808,0.6719,0.8761,0.9364,0.9568,2.1753,1.0704,1.0374
209.0719,0.5797,1.1682,1.2238,3.262,0.9249,0.5409,1.3097,0.6931,2.0222,1.5064,0.042,1.1193,0.9598,1.7302,0.5918,0.9344,0.9191,0.9599,2.1644,1.0654,0.9225
209.1325,0.6475,1.1992,1.2807,3.3012,0.9241,0.5819,1.2824,0.6871,1.9888,1.4824,0.0443,1.1523,0.9623,1.762,0.5168,0.9765,0.9005,0.9709,2.1444,1.068,0.8001
209.1932,0.687,1.2289,1.3354,3.3545,0.9547,0.6127,1.2512,0.6654,1.9667,1.455,0.0453,1.1952,0.9774,1.7684,0.4688,0.9948,0.8809,0.9854,2.1099,1.077,0.6935
209.2539,0.7073,1.2398,1.3813,3.4221,1.0178,0.6304,1.2174,0.6228,1.9568,1.4272,0.0484,1.2362,1.0036,1.7506,0.4567,0.9904,0.8589,0.9989,2.0597,1.0859,0.625
